3511,1642,689,594,582,491,436,314,328,279,215,192,186,180,121,169,100,91,71,156,96,71,109,55,62,48,62,52,62,35,46,43,29,70,39,22,17,33,24,22,19,21,50,8,19,8,16,8,15,11,12,10,10,6,5,8,7,16,8,13,5,7,6,20,4,3,6,9,23,4,3,6,2,3,6,0,14,5,4,4,1,3,5,9,0,5,1,11,9,1,2,8,7,1,1,5,2,1,3,5,3,17,8,2,3,3,9,6,1,2,3,1,2,2,3,1,4,4,1,2,1,1,2,0,1,0,1,0,1,3,0,4,2,3,0,1,4,0,0,3,3,0,0,0,3,0,0,0,1,1,3,2,0,3,0,3,1,2,0,1,0,0,2,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2651,1697,1000,814,624,536,321,328,281,227,129,158,135,132,142,100,70,104,72,81,53,42,47,75,49,38,42,22,37,31,40,35,22,21,29,21,21,20,14,11,33,9,14,14,30,19,20,9,9,9,13,17,15,11,5,13,5,5,28,11,10,6,17,7,9,13,11,3,6,4,14,5,5,14,12,5,7,13,1,4,4,3,4,15,11,4,2,7,3,4,2,4,5,3,6,0,17,6,1,1,5,8,4,3,3,1,3,0,7,3,0,1,6,2,9,3,1,3,0,0,1,0,0,2,0,5,2,0,2,0,1,4,0,1,4,1,1,1,1,1,0,2,3,0,2,1,1,1,0,0,2,3,0,1,2,1,0,2,1,1,0,0,0,2,1,3,3,0,2,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2688,1708,1032,579,481,508,269,249,301,302,190,134,218,95,79,79,80,61,75,73,47,66,40,46,36,31,33,45,40,24,31,36,51,19,10,29,20,21,21,21,10,24,28,6,7,12,13,16,8,6,7,9,11,7,8,9,5,4,15,7,8,11,11,1,6,12,2,12,7,4,4,18,2,3,2,15,2,4,9,4,6,0,4,1,5,2,8,2,8,3,13,6,2,6,4,1,3,0,2,1,3,2,4,2,6,0,1,1,4,1,3,1,0,4,2,1,0,1,4,1,0,4,1,1,2,2,5,2,2,2,1,3,0,1,1,0,2,4,1,1,0,0,1,3,4,0,1,0,4,1,1,2,1,2,0,3,0,0,2,2,2,1,0,0,3,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2601,1287,834,634,452,425,400,253,197,156,165,266,146,105,115,123,65,82,69,61,66,31,60,82,39,24,29,46,23,41,24,27,24,28,17,23,28,23,23,12,25,15,16,13,16,13,11,12,5,12,16,9,9,21,4,12,19,7,6,14,10,12,17,9,8,7,4,2,13,10,4,7,6,0,8,1,3,5,4,4,9,4,0,4,1,4,2,4,1,1,2,2,9,11,2,4,1,3,1,3,0,4,0,10,1,2,4,5,6,6,2,4,2,2,0,0,4,6,2,2,3,6,2,2,8,1,0,0,0,0,1,1,1,1,2,0,1,0,0,0,2,1,1,1,2,0,0,2,0,2,0,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2249,1206,903,535,344,383,232,383,238,225,161,176,47,83,89,124,81,64,96,50,52,27,53,48,22,40,41,63,33,22,32,26,24,11,19,17,10,18,16,15,33,13,19,13,15,16,25,11,21,6,8,9,35,7,13,9,1,12,6,1,5,9,11,3,5,7,7,8,8,1,1,2,8,6,4,0,10,4,2,1,3,3,8,6,0,4,3,1,1,4,1,4,10,1,3,1,5,9,3,5,5,5,2,0,1,2,1,0,2,2,2,0,1,2,1,1,1,4,2,1,0,0,1,0,0,1,4,1,0,0,0,2,3,3,1,0,0,1,0,1,0,1,0,1,1,0,2,0,1,1,1,0,1,1,2,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2161,1071,620,536,420,345,325,192,366,228,140,114,100,126,83,67,100,64,56,115,74,70,52,35,53,36,19,37,40,56,11,25,17,23,20,20,27,30,25,39,19,13,18,21,10,17,11,18,6,14,9,13,7,3,9,5,19,8,6,0,6,5,5,5,6,1,6,2,8,8,9,5,2,2,5,2,4,3,5,0,5,1,3,2,7,9,10,4,3,3,3,2,1,2,1,3,0,0,1,0,4,5,1,3,1,1,1,2,3,0,0,1,2,2,0,1,2,3,1,1,3,1,0,3,3,2,1,4,0,1,0,3,2,2,0,1,1,0,0,1,0,2,2,3,0,1,2,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,2,2,0,2,0,1,0,1,0,2,1,1,1,1,1,0,0,2,0,0,0,1,3,2,0,0,0,0,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,1000,805,501,303,388,215,221,261,123,90,82,110,141,53,41,63,39,40,53,37,40,36,38,40,31,33,35,30,80,21,21,14,13,17,18,14,56,16,9,17,15,7,7,8,14,4,10,7,15,11,16,4,5,15,7,6,8,2,4,5,5,3,2,3,1,1,4,8,1,2,0,4,2,5,4,2,0,1,1,0,6,7,0,0,3,2,7,2,1,0,5,4,2,8,0,3,6,1,4,1,0,0,0,2,3,3,1,2,0,2,1,4,0,1,1,2,1,4,0,0,0,0,0,1,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,1,3,1,3,1,1,0,0,1,1,3,1,1,0,0,0,0,2,1,1,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1751,1167,826,441,466,302,246,149,204,146,115,119,119,95,79,81,49,52,54,47,37,26,40,43,58,24,20,26,19,18,8,14,25,21,16,17,12,13,15,6,9,3,3,10,9,15,6,11,3,7,7,9,7,6,8,13,3,6,5,3,6,2,2,5,3,4,3,8,8,7,2,0,0,7,4,1,1,12,2,10,1,3,2,2,2,2,4,1,2,2,2,3,2,0,4,2,2,0,2,0,1,2,1,3,1,3,1,0,0,2,4,0,3,1,1,1,0,1,2,0,1,0,2,0,3,0,2,0,1,0,0,3,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,4,0,1,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1760,1028,686,418,357,351,232,201,166,118,117,166,154,100,77,83,53,53,28,34,32,56,11,60,26,23,26,25,27,15,15,9,14,16,10,30,21,19,13,6,9,10,12,9,7,12,6,9,7,6,13,9,6,7,4,2,7,2,1,4,3,2,5,14,5,4,5,11,2,9,2,6,4,6,14,10,7,2,3,2,0,1,7,0,2,0,3,4,2,2,0,2,1,2,1,1,3,2,3,1,3,0,2,4,0,1,1,5,5,0,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,1,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1438,922,672,477,392,249,164,198,158,199,106,99,120,74,108,65,43,46,60,30,34,32,27,33,31,71,19,44,14,22,34,14,10,15,13,15,29,12,14,7,17,3,8,14,25,9,19,16,8,8,15,11,4,5,6,5,6,4,4,7,8,9,6,7,3,4,1,3,3,5,1,9,3,2,6,4,4,0,4,14,1,2,2,0,1,2,2,5,1,2,1,5,4,2,3,0,1,0,3,2,2,0,4,5,1,3,0,1,0,3,0,0,4,2,1,0,6,0,2,0,2,1,0,2,0,0,0,0,6,4,1,4,1,1,0,0,2,1,3,0,1,0,2,4,1,0,2,1,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1683,875,575,360,354,227,163,151,229,139,64,90,88,57,68,99,97,26,33,73,20,47,35,35,29,21,34,25,22,13,12,12,11,9,12,9,19,17,16,3,9,13,7,13,7,11,7,9,6,9,8,11,2,9,3,6,5,8,11,5,5,7,5,1,3,1,5,5,1,3,4,4,11,3,1,1,1,1,5,4,4,2,3,2,2,3,1,4,4,3,1,3,2,2,2,4,0,1,4,0,1,3,2,4,1,0,1,3,3,2,0,1,1,3,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,4,1,1,0,2,0,0,1,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,829,510,354,285,276,202,148,104,121,101,73,84,113,61,39,35,51,75,25,45,28,60,28,23,13,15,30,19,17,19,9,14,16,8,11,18,23,7,6,4,8,9,12,4,15,12,1,8,20,7,13,2,3,3,7,3,1,4,1,10,5,2,3,8,7,5,1,2,4,5,6,1,8,5,7,4,0,12,4,10,2,3,2,2,8,2,5,0,1,0,0,2,1,2,1,0,3,3,1,0,2,1,0,0,1,0,4,2,0,2,4,1,2,0,2,0,1,0,0,0,1,3,0,3,1,0,4,0,0,0,2,0,5,4,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1423,718,514,284,214,202,169,146,164,156,100,57,103,54,70,56,33,48,52,41,25,77,10,49,28,11,27,26,29,41,10,20,20,9,16,12,15,18,15,3,16,14,7,10,13,4,4,14,11,10,3,2,4,10,5,2,8,5,13,6,8,9,4,1,3,3,3,1,2,7,3,9,9,1,9,0,2,4,6,7,5,3,1,0,2,2,0,0,3,0,1,2,0,0,1,2,1,3,1,0,1,1,3,2,0,2,1,2,6,0,1,0,1,3,1,0,1,0,0,0,4,0,0,1,2,0,2,2,1,0,4,1,4,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,2,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1189,724,450,332,198,180,170,178,178,81,93,111,87,64,47,40,65,33,30,48,45,33,39,37,24,19,19,19,24,11,17,13,25,29,13,17,4,10,18,7,12,11,13,11,11,6,9,2,2,18,4,5,2,4,5,4,3,6,10,3,3,5,8,4,2,2,6,8,1,2,2,2,6,1,6,2,2,4,1,1,2,2,2,15,0,3,2,0,0,4,1,1,4,0,3,0,0,2,0,1,0,0,2,3,1,3,0,3,1,0,5,0,1,0,0,6,0,0,0,0,1,3,2,2,1,0,0,1,0,1,0,0,1,1,0,1,4,0,0,2,2,0,2,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1200,649,410,335,155,252,189,205,136,109,57,84,94,55,48,63,66,16,39,31,30,26,32,16,22,14,15,25,35,17,22,11,14,10,13,13,5,7,11,2,8,26,6,4,6,12,19,8,3,2,10,3,5,16,4,2,9,10,4,6,6,6,3,1,1,12,9,3,4,2,1,3,5,2,5,2,3,2,3,1,5,4,0,1,1,1,2,4,1,2,1,6,1,0,2,0,0,2,0,3,1,0,1,2,0,0,1,2,0,0,3,0,2,1,0,0,0,1,0,0,3,0,1,1,4,0,0,0,3,0,1,2,0,0,0,1,1,2,1,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,1,1,0,1,2,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1285,638,378,245,189,154,157,118,108,111,68,82,66,56,64,41,79,17,42,76,28,19,31,38,9,26,18,12,32,19,17,22,13,13,8,18,16,14,7,8,6,5,5,4,6,3,5,19,4,5,5,3,10,3,19,6,4,1,2,5,4,5,11,3,3,2,3,6,0,4,1,3,2,1,3,0,3,3,2,2,3,0,1,1,2,2,6,2,4,0,3,4,0,1,0,1,2,0,0,6,5,0,1,0,2,5,0,5,8,1,0,1,2,1,4,0,1,0,2,0,5,2,1,1,0,0,0,0,5,2,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1192,640,417,287,283,155,139,167,92,129,77,86,39,29,51,44,38,30,20,22,45,13,26,21,12,21,18,16,26,4,10,3,10,3,18,4,8,13,6,15,7,6,8,6,7,10,11,18,8,4,15,8,5,6,1,3,5,9,4,4,1,2,0,3,2,2,3,1,2,2,0,2,4,1,1,3,2,2,2,6,7,2,1,1,2,3,6,6,2,2,4,0,1,2,0,1,1,2,2,0,0,1,1,1,1,1,0,0,0,1,3,1,1,2,1,0,2,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,566,271,244,280,139,142,140,131,96,59,47,78,45,33,39,48,22,30,37,30,14,28,34,44,11,11,29,20,16,22,9,8,9,6,12,8,9,7,10,8,30,4,3,5,15,2,19,3,12,1,26,2,2,11,5,25,8,3,14,4,4,4,4,0,1,2,2,1,1,2,2,2,1,3,2,12,6,1,3,1,3,0,1,0,0,2,4,0,3,1,2,8,0,1,0,2,0,1,1,0,3,0,1,0,0,2,0,2,2,1,0,0,2,0,0,0,2,2,1,1,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,573,353,305,187,143,128,101,144,62,79,45,46,44,44,51,34,19,41,41,34,22,22,24,12,36,22,15,14,14,3,9,10,6,8,11,16,30,6,10,16,7,11,3,4,6,3,2,4,10,3,5,6,4,4,2,4,2,5,7,1,8,5,2,0,1,2,10,1,3,2,1,4,4,2,1,0,6,1,0,5,0,2,1,6,4,1,1,1,3,1,0,2,4,2,1,7,2,6,0,0,2,1,1,1,1,0,1,1,0,0,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,2,1,1,0,0,0,2,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
968,615,325,354,228,140,83,70,122,86,49,68,22,69,29,37,24,20,24,55,30,16,24,30,18,23,9,22,11,12,9,5,8,9,13,11,8,14,9,8,3,10,6,6,11,3,3,5,1,1,5,3,2,3,6,3,8,0,4,2,4,5,1,3,0,4,3,0,4,2,1,5,1,2,1,2,1,0,1,2,5,4,1,0,0,4,7,4,2,4,2,2,2,0,2,0,0,1,0,2,5,0,1,1,1,6,0,1,1,0,2,1,1,4,0,0,2,1,0,0,0,3,0,0,1,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0
854,391,335,200,203,141,117,152,121,139,86,54,36,12,36,51,39,14,20,52,38,12,19,13,29,16,13,16,19,10,7,10,17,8,8,17,10,2,11,2,2,18,14,13,16,4,8,6,6,4,2,2,4,9,4,3,0,4,2,1,1,4,7,1,1,2,7,8,3,6,1,1,2,6,2,1,2,1,4,1,0,2,0,1,0,0,1,4,2,3,1,1,2,2,0,0,1,2,0,1,0,0,2,0,1,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1,3,0,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
936,459,374,255,123,222,123,118,88,47,50,53,20,59,55,15,12,18,18,16,14,19,19,15,33,13,14,23,18,7,5,9,26,7,12,5,9,2,11,1,5,4,6,9,4,1,3,7,5,2,8,2,5,3,2,4,2,5,0,2,2,1,1,1,1,1,0,1,2,5,1,1,4,3,4,3,1,2,1,0,0,1,1,0,1,2,2,10,0,2,0,0,1,1,0,0,2,1,0,0,3,0,1,3,0,0,2,1,2,1,2,2,2,0,1,0,1,1,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,0,0,2,0,2,2,3,0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
749,455,297,222,192,133,104,119,97,77,49,42,47,25,37,76,19,21,31,21,21,12,12,16,26,15,13,13,16,31,14,13,15,20,10,5,4,4,13,6,23,7,2,6,2,4,11,6,2,11,1,8,3,2,5,1,0,2,0,2,0,3,3,5,1,3,7,5,0,0,2,1,4,1,7,3,2,5,0,1,0,3,1,0,3,1,1,0,0,3,0,0,2,0,1,4,1,2,0,1,1,1,1,0,0,1,0,0,0,2,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
