flown,prob
1,0.2507936507936508
2,0.11697931697931697
3,0.07205387205387205
4,0.04963924963924964
5,0.039442039442039445
6,0.027513227513227514
7,0.02405002405002405
8,0.01818181818181818
9,0.017316017316017316
10,0.015392015392015393
11,0.014045214045214045
12,0.012987012987012988
13,0.010678210678210679
14,0.010197210197210198
15,0.010293410293410294
16,0.009042809042809043
17,0.007696007696007696
18,0.007503607503607504
19,0.0068302068302068305
20,0.006541606541606542
21,0.005194805194805195
22,0.005194805194805195
23,0.006349206349206349
24,0.005291005291005291
25,0.00481000481000481
26,0.004521404521404522
27,0.00404040404040404
28,0.004521404521404522
29,0.003848003848003848
30,0.00404040404040404
31,0.003367003367003367
32,0.0026936026936026937
33,0.002886002886002886
34,0.003751803751803752
35,0.0021164021164021165
36,0.002308802308802309
37,0.003367003367003367
38,0.0025974025974025974
39,0.003367003367003367
40,0.0027898027898027897
41,0.003270803270803271
42,0.0030784030784030783
43,0.001924001924001924
44,0.0022126022126022125
45,0.002501202501202501
46,0.0015392015392015391
47,0.0021164021164021165
48,0.0015392015392015391
49,0.002308802308802309
50,0.001443001443001443
51,0.0011544011544011544
52,0.00202020202020202
53,0.0015392015392015391
54,0.001924001924001924
55,0.001443001443001443
56,0.002501202501202501
57,0.000962000962000962
58,0.0010582010582010583
59,0.001443001443001443
60,0.0012506012506012505
61,0.0011544011544011544
62,0.001443001443001443
63,0.001443001443001443
64,0.0010582010582010583
65,0.0010582010582010583
66,0.0015392015392015391
67,0.001924001924001924
68,0.0013468013468013469
69,0.0006734006734006734
70,0.0008658008658008658
71,0.001443001443001443
72,0.0003848003848003848
73,0.001443001443001443
74,0.001443001443001443
75,0.0006734006734006734
76,0.0012506012506012505
77,0.0013468013468013469
78,0.0006734006734006734
79,0.000962000962000962
80,0.0008658008658008658
81,0.0008658008658008658
82,0.000962000962000962
83,0.000962000962000962
84,0.000481000481000481
85,0.000962000962000962
86,0.0005772005772005772
87,0.0008658008658008658
88,0.0005772005772005772
89,0.0001924001924001924
90,0.0007696007696007696
91,0.0011544011544011544
92,0.0007696007696007696
93,0.000481000481000481
94,0.0001924001924001924
95,0.0006734006734006734
96,0.000962000962000962
97,0.0010582010582010583
98,0.0005772005772005772
99,0.0012506012506012505
100,0.0001924001924001924
101,0.000481000481000481
102,0.0003848003848003848
103,0.000481000481000481
104,0.0007696007696007696
105,0.0003848003848003848
106,0.0001924001924001924
107,0.0012506012506012505
108,0.0005772005772005772
109,0.000481000481000481
110,0.0008658008658008658
111,0.0002886002886002886
112,0.0006734006734006734
