flown,prob
541,1.4159853417197425e-06
542,1.4159853417197425e-06
546,1.4159853417197425e-06
548,1.4159853417197425e-06
550,1.4159853417197425e-06
552,2.831970683439485e-06
553,1.4159853417197425e-06
555,2.831970683439485e-06
556,1.4159853417197425e-06
558,1.4159853417197425e-06
559,1.4159853417197425e-06
560,1.4159853417197425e-06
561,1.4159853417197425e-06
563,1.4159853417197425e-06
564,1.4159853417197425e-06
565,1.4159853417197425e-06
570,2.831970683439485e-06
571,2.831970683439485e-06
572,1.4159853417197425e-06
573,1.4159853417197425e-06
575,2.831970683439485e-06
576,1.4159853417197425e-06
578,1.4159853417197425e-06
579,2.831970683439485e-06
580,4.247956025159228e-06
583,4.247956025159228e-06
584,1.4159853417197425e-06
587,2.831970683439485e-06
589,2.831970683439485e-06
591,1.4159853417197425e-06
593,1.4159853417197425e-06
597,1.4159853417197425e-06
598,1.4159853417197425e-06
601,1.4159853417197425e-06
604,1.4159853417197425e-06
605,1.4159853417197425e-06
607,1.4159853417197425e-06
608,1.4159853417197425e-06
612,1.4159853417197425e-06
616,2.831970683439485e-06
618,1.4159853417197425e-06
620,1.4159853417197425e-06
621,1.4159853417197425e-06
622,1.4159853417197425e-06
624,2.831970683439485e-06
626,1.4159853417197425e-06
629,2.831970683439485e-06
636,1.4159853417197425e-06
638,2.831970683439485e-06
639,1.4159853417197425e-06
640,2.831970683439485e-06
643,4.247956025159228e-06
649,1.4159853417197425e-06
652,1.4159853417197425e-06
653,2.831970683439485e-06
655,1.4159853417197425e-06
656,1.4159853417197425e-06
659,1.4159853417197425e-06
661,2.831970683439485e-06
663,1.4159853417197425e-06
664,1.4159853417197425e-06
668,1.4159853417197425e-06
669,1.4159853417197425e-06
675,2.831970683439485e-06
676,2.831970683439485e-06
677,4.247956025159228e-06
680,2.831970683439485e-06
681,1.4159853417197425e-06
682,1.4159853417197425e-06
685,1.4159853417197425e-06
686,1.4159853417197425e-06
687,4.247956025159228e-06
689,2.831970683439485e-06
691,1.4159853417197425e-06
692,1.4159853417197425e-06
693,4.247956025159228e-06
694,1.4159853417197425e-06
698,2.831970683439485e-06
700,1.4159853417197425e-06
709,1.4159853417197425e-06
710,1.4159853417197425e-06
714,1.4159853417197425e-06
715,1.4159853417197425e-06
716,1.4159853417197425e-06
719,1.4159853417197425e-06
720,1.4159853417197425e-06
721,1.4159853417197425e-06
723,1.4159853417197425e-06
724,1.4159853417197425e-06
725,1.4159853417197425e-06
727,1.4159853417197425e-06
730,1.4159853417197425e-06
735,1.4159853417197425e-06
737,1.4159853417197425e-06
738,1.4159853417197425e-06
739,2.831970683439485e-06
743,1.4159853417197425e-06
744,1.4159853417197425e-06
747,1.4159853417197425e-06
748,1.4159853417197425e-06
753,1.4159853417197425e-06
759,1.4159853417197425e-06
760,1.4159853417197425e-06
762,1.4159853417197425e-06
763,1.4159853417197425e-06
764,2.831970683439485e-06
765,1.4159853417197425e-06
774,1.4159853417197425e-06
776,1.4159853417197425e-06
778,4.247956025159228e-06
781,1.4159853417197425e-06
785,1.4159853417197425e-06
794,1.4159853417197425e-06
796,1.4159853417197425e-06
802,1.4159853417197425e-06
805,1.4159853417197425e-06
807,1.4159853417197425e-06
818,2.831970683439485e-06
820,2.831970683439485e-06
821,1.4159853417197425e-06
828,1.4159853417197425e-06
835,1.4159853417197425e-06
839,2.831970683439485e-06
840,1.4159853417197425e-06
842,1.4159853417197425e-06
852,4.247956025159228e-06
870,1.4159853417197425e-06
873,1.4159853417197425e-06
876,1.4159853417197425e-06
881,2.831970683439485e-06
883,1.4159853417197425e-06
895,1.4159853417197425e-06
898,1.4159853417197425e-06
902,1.4159853417197425e-06
904,1.4159853417197425e-06
905,1.4159853417197425e-06
906,1.4159853417197425e-06
907,1.4159853417197425e-06
912,1.4159853417197425e-06
924,1.4159853417197425e-06
929,1.4159853417197425e-06
932,1.4159853417197425e-06
936,1.4159853417197425e-06
947,1.4159853417197425e-06
952,1.4159853417197425e-06
962,1.4159853417197425e-06
977,1.4159853417197425e-06
980,1.4159853417197425e-06
987,1.4159853417197425e-06
991,1.4159853417197425e-06
997,1.4159853417197425e-06
1013,1.4159853417197425e-06
1016,1.4159853417197425e-06
1018,1.4159853417197425e-06
1021,1.4159853417197425e-06
1027,1.4159853417197425e-06
1030,1.4159853417197425e-06
1033,1.4159853417197425e-06
1056,2.831970683439485e-06
1062,1.4159853417197425e-06
1063,4.247956025159228e-06
1069,1.4159853417197425e-06
1079,1.4159853417197425e-06
1095,1.4159853417197425e-06
1103,1.4159853417197425e-06
1104,1.4159853417197425e-06
1111,2.831970683439485e-06
1122,1.4159853417197425e-06
1123,1.4159853417197425e-06
1127,1.4159853417197425e-06
1143,1.4159853417197425e-06
1152,1.4159853417197425e-06
1210,1.4159853417197425e-06
1211,1.4159853417197425e-06
1243,1.4159853417197425e-06
1247,1.4159853417197425e-06
1252,1.4159853417197425e-06
1259,1.4159853417197425e-06
1266,1.4159853417197425e-06
1270,1.4159853417197425e-06
1281,1.4159853417197425e-06
1303,1.4159853417197425e-06
1308,1.4159853417197425e-06
1316,1.4159853417197425e-06
1338,1.4159853417197425e-06
1339,1.4159853417197425e-06
1342,1.4159853417197425e-06
1354,1.4159853417197425e-06
1373,1.4159853417197425e-06
1377,1.4159853417197425e-06
1392,1.4159853417197425e-06
1394,1.4159853417197425e-06
1419,1.4159853417197425e-06
1425,1.4159853417197425e-06
1431,1.4159853417197425e-06
1453,1.4159853417197425e-06
1508,1.4159853417197425e-06
1514,1.4159853417197425e-06
1541,1.4159853417197425e-06
1546,1.4159853417197425e-06
1562,1.4159853417197425e-06
1569,2.831970683439485e-06
1578,1.4159853417197425e-06
1588,1.4159853417197425e-06
1598,1.4159853417197425e-06
1606,1.4159853417197425e-06
1613,1.4159853417197425e-06
1622,1.4159853417197425e-06
1629,1.4159853417197425e-06
1636,1.4159853417197425e-06
1639,1.4159853417197425e-06
1652,1.4159853417197425e-06
1676,1.4159853417197425e-06
1699,1.4159853417197425e-06
1719,1.4159853417197425e-06
1723,1.4159853417197425e-06
1759,1.4159853417197425e-06
1767,1.4159853417197425e-06
1770,1.4159853417197425e-06
1793,1.4159853417197425e-06
1854,1.4159853417197425e-06
1865,1.4159853417197425e-06
1911,1.4159853417197425e-06
1913,1.4159853417197425e-06
1935,1.4159853417197425e-06
1973,1.4159853417197425e-06
1978,1.4159853417197425e-06
2043,1.4159853417197425e-06
2074,1.4159853417197425e-06
2080,1.4159853417197425e-06
2104,2.831970683439485e-06
2108,1.4159853417197425e-06
2173,1.4159853417197425e-06
2398,1.4159853417197425e-06
2481,1.4159853417197425e-06
2492,1.4159853417197425e-06
2510,1.4159853417197425e-06
2572,1.4159853417197425e-06
2685,1.4159853417197425e-06
2698,1.4159853417197425e-06
2723,1.4159853417197425e-06
2853,1.4159853417197425e-06
2936,1.4159853417197425e-06
2952,1.4159853417197425e-06
2982,1.4159853417197425e-06
3150,1.4159853417197425e-06
3261,1.4159853417197425e-06
3274,1.4159853417197425e-06
3285,1.4159853417197425e-06
3372,1.4159853417197425e-06
3704,1.4159853417197425e-06
3806,1.4159853417197425e-06
3929,1.4159853417197425e-06
5846,1.4159853417197425e-06
6108,1.4159853417197425e-06
