rankpct,cumpct
0.05803830528148578,3.192385391401268
0.11607661056297155,5.6830919465254865
0.17411491584445735,7.288467262375955
0.2321532211259431,8.862811654961465
0.2901915264074289,10.231338699361016
0.3482298316889147,11.287023374517913
0.4062681369704005,12.332575503302579
0.4643064422518862,13.32683161607782
0.522344747533372,14.313488319073887
0.5803830528148578,15.299511737921689
0.6384213580963436,16.26273692743197
0.6964596633778294,17.160100565522743
0.7544979686593152,18.035932542572525
0.812536273940801,18.883266732950403
0.8705745792222866,19.722368229400846
0.9286128845037724,20.560836441703024
0.9866511897852582,21.335976239178756
1.044689495066744,22.08831780731696
1.1027278003482297,22.800762474114507
1.1607661056297156,23.496741753057176
1.2188044109112013,24.1863881905172
1.2768427161926872,24.869701786494577
1.3348810214741729,25.54224955195146
1.3929193267556588,26.21416403326008
1.4509576320371445,26.88481194627217
1.5089959373186304,27.552293438542936
1.5670342426001163,28.214708657627586
1.625072547881602,28.87015775108133
1.6831108531630876,29.49014293223226
1.7411491584445733,30.101262135307486
1.7991874637260592,30.712381338382713
1.8572257690075449,31.30386873286174
1.9152640742890308,31.880157307782422
1.9733023795705165,32.453279461961785
2.0313406848520024,33.016902353917175
2.089378990133488,33.5798919617243
2.1474172954149737,34.1308491707144
2.2054556006964594,34.657108297922186
2.2634939059779455,35.180834288536914
2.321532211259431,35.70012729011379
2.379570516540917,36.216253870949345
2.4376088218224026,36.73111388348837
2.4956471271038887,37.244707327730865
2.5536854323853744,37.75323449878724
2.61172373766686,38.25352897591619
2.6697620429483457,38.71265998340794
2.727800348229832,39.167358001861835
2.7858386535113175,39.61952288372268
2.8438769587928032,40.06092193506303
2.901915264074289,40.49978784981032
2.959953569355775,40.93358749137149
3.0179918746372607,41.35725458656043
3.0760301799187464,41.779021829304575
3.1340684852002325,42.19952250375219
3.1921067904817177,42.60925734767931
3.250145095763204,43.014559202568584
3.3081834010446896,43.417961205013064
3.3662217063261752,43.818830070864486
3.4242600116076614,44.21463266352979
3.4822983168891466,44.60916868789857
3.5403366221706327,44.99040574515379
3.5983749274521184,45.36847638166768
3.656413232733604,45.74401388158852
3.7144515380150898,46.1170182449163
3.772489843296576,46.48305648261317
3.8305281485780616,46.83769560564129
3.8885664538595472,47.179035761555845
3.946604759141033,47.51847606502561
4.004643064422519,47.85158352701273
4.062681369704005,48.18089128411026
4.12071967498549,48.49500022164944
4.178757980266976,48.80910915918862
4.236796285548462,49.1162519710969
4.2948345908299475,49.4176952256708
4.352872896111434,49.7172386277999
4.410911201392919,50.01044918844636
4.468949506674405,50.30239318079629
4.526987811955891,50.594337173146215
4.585026117237376,50.88311474475482
4.643064422518862,51.167459327325574
4.7011027278003485,51.45117062574806
4.759141033081834,51.7304489351327
4.81717933836332,52.00719410792428
4.875217643644805,52.283939280715856
4.933255948926291,52.55878460106264
4.991294254207777,52.832363353112896
5.049332559489263,53.102142400273564
5.107370864770749,53.37128816328597
5.165409170052235,53.63853407385358
5.22344747533372,53.90514670027292
5.281485780615206,54.171126042544
5.3395240858966915,54.43647210066682
5.397562391178178,54.70118487464137
5.455600696459664,54.96146465957808
5.513639001741149,55.22111116036652
5.571677307022635,55.47759124041364
5.629715612304121,55.73280475216423
5.6877539175856064,55.984851843173495
5.745792222867093,56.23563236588623
5.803830528148578,56.48641288859897
5.861868833430064,56.73719341131171
5.91990713871155,56.986707365727916
5.977945443993035,57.23558803599586
6.035983749274521,57.48256885381901
6.0940220545560075,57.728916387493896
6.152060359837493,57.97463063702052
6.210098665118979,58.219711602398874
6.268136970400465,58.46289271533244
6.32617527568195,58.70164083922815
6.3842135809634355,58.94038896312386
6.4422518862449225,59.177237234574775
6.500290191526408,59.410285801136105
6.558328496807893,59.642067799400905
6.616366802089379,59.87131666107265
6.674405107370865,60.09739910200307
6.7324434126523505,60.32031512219216
6.790481717933837,60.542597858232995
6.848520023215323,60.76424731012556
6.906558328496808,60.983996909573335
6.964596633778293,61.200580088279786
7.022634939059779,61.41526341454145
7.080673244341265,61.627413604210055
7.138711549622751,61.83766394143387
7.196749854904237,62.04791427865768
7.254788160185723,62.25816461588149
7.312826465467208,62.4684149531053
7.370864770748694,62.67486558543953
7.4289030760301795,62.88004964947722
7.486941381311666,63.08460042936665
7.544979686593152,63.28915120925608
7.603017991874637,63.492435420848985
7.661056297156123,63.69508634829362
7.719094602437609,63.897103991589994
7.7771329077190945,64.0984883507381
7.83517121300058,64.29860614158967
7.893209518282066,64.49872393244125
7.951247823563552,64.69884172329283
8.009286128845037,64.89832622999614
8.067324434126522,65.09781073669946
8.12536273940801,65.29729524340277
8.183401044689495,65.49614646595782
8.24143934997098,65.69056469947502
8.299477655252467,65.8818165122509
8.357515960533952,66.07180175673024
8.415554265815437,66.26115371706132
8.473592571096924,66.44987239324414
8.53163087637841,66.63859106942695
8.589669181659895,66.8266764614615
8.647707486941382,67.01476185349605
8.705745792222867,67.2028472455306
8.763784097504352,67.39029935341689
8.821822402785838,67.57775146130318
8.879860708067325,67.7645702850412
8.93789901334881,67.95138910877922
8.995937318630295,68.13567479592419
9.053975623911782,68.31869391477262
9.112013929193267,68.50171303362106
9.170052234474753,68.6847321524695
9.22809053975624,68.86331828228008
9.286128845037725,69.0412711279424
9.34416715031921,69.21479098456686
9.402205455600697,69.38831084119133
9.460243760882182,69.5580309929262
9.518282066163668,69.72775114466108
9.576320371445155,69.89430487565464
9.63435867672664,70.05832547005514
9.692396982008125,70.22234606445564
9.75043528728961,70.38573337470787
9.808473592571097,70.54722083251531
9.866511897852583,70.70870829032275
9.924550203134068,70.86956246398192
9.982588508415555,71.02788350104804
10.04062681369704,71.18620453811415
10.098665118978525,71.34199243858721
10.156703424260012,71.49588048661548
10.214741729541498,71.64976853464374
10.272780034822983,71.80239001437548
10.33081834010447,71.95501149410721
10.388856645385955,72.10699968969068
10.44689495066744,72.25898788527415
10.504933255948927,72.41097608085762
10.562971561230412,72.5629642764411
10.621009866511898,72.7143191878763
10.679048171793383,72.86440753101498
10.73708647707487,73.01449587415365
10.795124782356355,73.16268436484754
10.85316308763784,73.31087285554142
10.911201392919327,73.45589492549398
10.969239698200813,73.59965042715001
11.027278003482298,73.74277264465779
11.085316308763785,73.88462829386904
11.14335461404527,74.0264839430803
11.201392919326755,74.16770630814328
11.259431224608242,74.30766210490974
11.317469529889728,74.44635133337967
11.375507835171213,74.5831407094048
11.4335461404527,74.71993008542994
11.491584445734185,74.8560861773068
11.54962275101567,74.99097570088715
11.607661056297156,75.12523194031922
11.665699361578643,75.25885489560304
11.723737666860128,75.39184456673858
11.781775972141613,75.52483423787413
11.8398142774231,75.65719062486141
11.897852582704585,75.7876471594039
11.95589088798607,75.91810369394639
12.013929193267558,76.04792694434062
12.071967498549043,76.17775019473484
12.130005803830528,76.30630687683254
12.188044109112015,76.43486355893023
12.2460824143935,76.56278695687966
12.304120719674986,76.68944378653256
12.362159024956473,76.81610061618547
12.420197330237958,76.9421241616901
12.478235635519443,77.06751442304648
12.53627394080093,77.19290468440285
12.594312246082415,77.31766166161096
12.6523505513639,77.44241863881906
12.710388856645386,77.5665423318789
12.768427161926871,77.68749960419743
12.826465467208358,77.80845687651595
12.884503772489845,77.92941414883447
12.94254207777133,78.04973813700472
13.000580383052815,78.16879555687845
13.0586186883343,78.28658640845565
13.116656993615786,78.40374397588458
13.174695298897271,78.51963497501698
13.232733604178758,78.63552597414939
13.290771909460245,78.75141697328179
13.34881021474173,78.86667468826593
13.406848520023216,78.9812991191018
13.464886825304701,79.09592354993768
13.522925130586186,79.20991469662529
13.580963435867673,79.32327255916464
13.639001741149158,79.43536385340745
13.697040046430645,79.54618857935374
13.75507835171213,79.6557467370035
13.813116656993616,79.76403832635673
13.871154962275101,79.87232991570995
13.929193267556586,79.98062150506318
13.987231572838073,80.08827981026815
14.045269878119559,80.19467154717658
14.103308183401046,80.30042999993675
14.16134648868253,80.40555516854866
14.219384793964016,80.5100470530123
14.277423099245501,80.61390565332768
14.335461404526988,80.71713096949479
14.393499709808474,80.81972300151364
14.451538015089959,80.92168174938422
14.509576320371446,81.02300721310654
14.567614625652931,81.12433267682886
14.625652930934416,81.22565814055118
14.683691236215902,81.32635032012523
14.741729541497389,81.42704249969928
14.799767846778874,81.52646811097681
14.857806152060359,81.62589372225433
14.915844457341846,81.72405276523533
14.973882762623331,81.82221180821632
15.031921067904817,81.92037085119732
15.089959373186304,82.01726332588179
15.147997678467789,82.11352251641799
15.206035983749274,82.20851513865766
15.26407428903076,82.3022411926008
15.322112594312246,82.39596724654395
15.380150899593731,82.48906001633883
15.438189204875219,82.58088621783718
15.496227510156704,82.67207913518726
15.554265815438189,82.76327205253735
15.612304120719674,82.85383168573917
15.67034242600116,82.94312475064446
15.728380731282646,83.03241781554975
15.786419036564132,83.12044431215851
15.844457341845619,83.20847080876727
15.902495647127104,83.29649730537604
15.96053395240859,83.3845238019848
16.018572257690074,83.4719170144453
16.07661056297156,83.55867694275753
16.134648868253045,83.64353701862497
16.192687173534534,83.72776381034414
16.25072547881602,83.81199060206332
16.308763784097504,83.89621739378249
16.36680208937899,83.9798109013534
16.424840394660475,84.06277112477605
16.48287869994196,84.14509806405043
16.540917005223445,84.22552515088002
16.598955310504934,84.3059522377096
16.65699361578642,84.38511275624266
16.715031921067904,84.46427327477572
16.77307022634939,84.54280050916051
